grafana-1  | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T14:33:54.77275995Z level=info msg="Request Completed" method=POST path=/api/ds/query status=400 remote_addr=104.28.30.79 time_ms=5 duration=5.364236ms size=199 referer="http://snapdiscounts.nl:3000/d/snap-obs-001/snapdiscounts-e28094-observability-overview?from=now-6h&orgId=1&refresh=10s&timezone=browser&to=now" handler=/api/ds/query status_source=downstream
grafana-1         | logger=plugins.update.checker t=2025-10-30T16:23:47.770832293Z level=info msg="Update check succeeded" duration=61.402915ms
prometheus-1      | github.com/prometheus/prometheus/promql.NewActiveQueryTracker({0x55793c1, 0x5}, 0x14, 0xc0003555c0)
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=stat
prometheus-1      | 	/app/promql/query_logger.go:145 +0x345
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=tapestats
cadvisor-1        | I1030 14:23:46.870311       1 factory.go:145] Registering containerd factory
cadvisor-1        | I1030 14:23:46.870325       1 factory.go:221] Registration of the containerd container factory successfully
cadvisor-1        | I1030 14:23:46.870396       1 factory.go:103] Registering Raw factory
cadvisor-1        | I1030 14:23:46.870413       1 manager.go:1196] Started watching for new ooms in manager
cadvisor-1        | W1030 14:23:46.870427       1 manager.go:306] Could not configure a source for OOM detection, disabling OOM events: open /dev/kmsg: no such file or directory
cadvisor-1        | I1030 14:23:46.870888       1 manager.go:319] Starting recovery of all containers
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=textfile
cadvisor-1        | I1030 14:23:46.910967       1 manager.go:324] Recovery completed
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=thermal_zone
prometheus-1      | main.main()
prometheus-1      | 	/app/cmd/prometheus/main.go:858 +0x83ed
prometheus-1      | time=2025-10-30T14:28:15.725Z level=INFO source=main.go:1549 msg="updated GOGC" old=100 new=75
prometheus-1      | time=2025-10-30T14:28:15.725Z level=INFO source=main.go:680 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
prometheus-1      | time=2025-10-30T14:28:15.726Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=30246259507 previous=9223372036854775807
prometheus-1      | time=2025-10-30T14:28:15.726Z level=INFO source=main.go:722 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus-1      | time=2025-10-30T14:28:15.726Z level=INFO source=main.go:773 msg="Starting Prometheus Server" mode=server version="(version=3.7.3, branch=HEAD, revision=0a41f0000705c69ab8e0f9a723fc73e39ed62b07)"
prometheus-1      | time=2025-10-30T14:28:15.726Z level=INFO source=main.go:778 msg="operational information" build_context="(go=go1.25.3, platform=linux/amd64, user=root@08c890a84441, date=20251030-07:26:10, tags=netgo,builtinassets)" host_details="(Linux 6.8.0-86-generic #87-Ubuntu SMP PREEMPT_DYNAMIC Mon Sep 22 18:03:36 UTC 2025 x86_64 5baf78f2514e (none))" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
prometheus-1      | time=2025-10-30T14:28:15.727Z level=ERROR source=query_logger.go:137 msg="Failed to create directory for logging active queries" component=activeQueryTracker
prometheus-1      | time=2025-10-30T14:28:15.727Z level=ERROR source=query_logger.go:113 msg="Error opening query log file" component=activeQueryTracker file=/prometheus/data/queries.active err="open data/queries.active: no such file or directory"
prometheus-1      | panic: Unable to create mmap-ed active query log
prometheus-1      | 
prometheus-1      | goroutine 1 [running]:
prometheus-1      | github.com/prometheus/prometheus/promql.NewActiveQueryTracker({0x55793c1, 0x5}, 0x14, 0xc000390030)
prometheus-1      | 	/app/promql/query_logger.go:145 +0x345
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=time
grafana-1         | logger=infra.usagestats t=2025-10-30T16:24:51.642789764Z level=info msg="Usage stats are ready to report"
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=timex
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=udp_queues
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=uname
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=vmstat
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=watchdog
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=xfs
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=node_exporter.go:141 msg=zfs
prometheus-1      | main.main()
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=tls_config.go:346 msg="Listening on" address=[::]:9100
node_exporter-1   | time=2025-10-30T14:23:46.456Z level=INFO source=tls_config.go:349 msg="TLS is disabled." http2=false address=[::]:9100
prometheus-1      | 	/app/cmd/prometheus/main.go:858 +0x83ed
grafana-1         | logger=cleanup t=2025-10-30T16:33:47.675280659Z level=info msg="Completed cleanup jobs" duration=43.36068ms
prometheus-1      | time=2025-10-30T14:29:07.178Z level=INFO source=main.go:1549 msg="updated GOGC" old=100 new=75
prometheus-1      | time=2025-10-30T14:29:07.179Z level=INFO source=main.go:680 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
cadvisor-1        | I1030 14:23:47.037500       1 cadvisor.go:176] Starting cAdvisor version: v0.49.1-6f3f25ba on port 8080
prometheus-1      | time=2025-10-30T14:29:07.179Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=30246259507 previous=9223372036854775807
prometheus-1      | time=2025-10-30T14:29:07.179Z level=INFO source=main.go:722 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus-1      | time=2025-10-30T14:29:07.179Z level=INFO source=main.go:773 msg="Starting Prometheus Server" mode=server version="(version=3.7.3, branch=HEAD, revision=0a41f0000705c69ab8e0f9a723fc73e39ed62b07)"
prometheus-1      | time=2025-10-30T14:29:07.179Z level=INFO source=main.go:778 msg="operational information" build_context="(go=go1.25.3, platform=linux/amd64, user=root@08c890a84441, date=20251030-07:26:10, tags=netgo,builtinassets)" host_details="(Linux 6.8.0-86-generic #87-Ubuntu SMP PREEMPT_DYNAMIC Mon Sep 22 18:03:36 UTC 2025 x86_64 5baf78f2514e (none))" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
prometheus-1      | time=2025-10-30T14:29:07.180Z level=ERROR source=query_logger.go:137 msg="Failed to create directory for logging active queries" component=activeQueryTracker
grafana-1         | logger=plugins.update.checker t=2025-10-30T16:33:47.770673363Z level=info msg="Update check succeeded" duration=60.876682ms
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T16:38:05.920106517Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=104.28.30.78 time_ms=2 duration=2.686883ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T16:38:08.560681049Z level=info msg="Request Completed" method=GET path=/api/dashboards/uid/snap-obs-001/public-dashboards status=404 remote_addr=104.28.30.78 time_ms=2 duration=2.464698ms size=90 referer="http://snapdiscounts.nl:3000/d/snap-obs-001/snapdiscounts-e28094-observability-overview?from=now-6h&orgId=1&refresh=10s&timezone=browser&to=now" handler=/api/dashboards/uid/:dashboardUid/public-dashboards status_source=server errorReason=NotFound errorMessageID=publicdashboards.notFound error="FindByDashboardUid: Public dashboard not found by orgId: 1 and dashboardUid: snap-obs-001"
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T16:38:08.661679685Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=104.28.30.78 time_ms=2 duration=2.637369ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=cleanup t=2025-10-30T16:43:47.670692735Z level=info msg="Completed cleanup jobs" duration=38.347444ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T16:43:47.772922065Z level=info msg="Update check succeeded" duration=63.624806ms
grafana-1         | logger=cleanup t=2025-10-30T16:53:47.672488276Z level=info msg="Completed cleanup jobs" duration=40.632524ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T16:53:47.784144389Z level=info msg="Update check succeeded" duration=74.499532ms
grafana-1         | logger=infra.usagestats t=2025-10-30T16:54:51.64329005Z level=info msg="Usage stats are ready to report"
grafana-1         | logger=cleanup t=2025-10-30T17:03:47.665999916Z level=info msg="Completed cleanup jobs" duration=33.733511ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T17:03:47.772975248Z level=info msg="Update check succeeded" duration=63.252771ms
grafana-1         | logger=cleanup t=2025-10-30T17:13:47.676520796Z level=info msg="Completed cleanup jobs" duration=44.276559ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T17:13:47.771338503Z level=info msg="Update check succeeded" duration=61.915145ms
prometheus-1      | time=2025-10-30T14:29:07.180Z level=ERROR source=query_logger.go:113 msg="Error opening query log file" component=activeQueryTracker file=/prometheus/data/queries.active err="open data/queries.active: no such file or directory"
prometheus-1      | panic: Unable to create mmap-ed active query log
prometheus-1      | 
prometheus-1      | goroutine 1 [running]:
prometheus-1      | github.com/prometheus/prometheus/promql.NewActiveQueryTracker({0x55793c1, 0x5}, 0x14, 0xc000398d00)
prometheus-1      | 	/app/promql/query_logger.go:145 +0x345
prometheus-1      | main.main()
prometheus-1      | 	/app/cmd/prometheus/main.go:858 +0x83ed
prometheus-1      | time=2025-10-30T14:30:07.419Z level=INFO source=main.go:1549 msg="updated GOGC" old=100 new=75
prometheus-1      | time=2025-10-30T14:30:07.420Z level=INFO source=main.go:680 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
prometheus-1      | time=2025-10-30T14:30:07.420Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=30246259507 previous=9223372036854775807
prometheus-1      | time=2025-10-30T14:30:07.421Z level=INFO source=main.go:722 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus-1      | time=2025-10-30T14:30:07.421Z level=INFO source=main.go:773 msg="Starting Prometheus Server" mode=server version="(version=3.7.3, branch=HEAD, revision=0a41f0000705c69ab8e0f9a723fc73e39ed62b07)"
prometheus-1      | time=2025-10-30T14:30:07.421Z level=INFO source=main.go:778 msg="operational information" build_context="(go=go1.25.3, platform=linux/amd64, user=root@08c890a84441, date=20251030-07:26:10, tags=netgo,builtinassets)" host_details="(Linux 6.8.0-86-generic #87-Ubuntu SMP PREEMPT_DYNAMIC Mon Sep 22 18:03:36 UTC 2025 x86_64 5baf78f2514e (none))" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
prometheus-1      | time=2025-10-30T14:30:07.422Z level=ERROR source=query_logger.go:137 msg="Failed to create directory for logging active queries" component=activeQueryTracker
prometheus-1      | time=2025-10-30T14:30:07.422Z level=ERROR source=query_logger.go:113 msg="Error opening query log file" component=activeQueryTracker file=/prometheus/data/queries.active err="open data/queries.active: no such file or directory"
prometheus-1      | panic: Unable to create mmap-ed active query log
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T17:17:12.138736438Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=172.225.252.212 time_ms=2 duration=2.549509ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=cleanup t=2025-10-30T17:23:47.681574005Z level=info msg="Completed cleanup jobs" duration=49.090951ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T17:23:47.769309544Z level=info msg="Update check succeeded" duration=60.29879ms
grafana-1         | logger=infra.usagestats t=2025-10-30T17:24:51.6424267Z level=info msg="Usage stats are ready to report"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:27:23.39113334Z level=info msg="Request Completed" method=GET path=/d/snap-obs-001/snapdiscounts-e28094-observability-overview status=302 remote_addr=172.225.253.129 time_ms=0 duration=202.087µs size=182 referer= handler=/d/:uid/:slug status_source=server
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:27:23.410758015Z level=info msg="Request Completed" method=GET path=/apple-touch-icon-precomposed.png status=302 remote_addr=172.225.253.129 time_ms=0 duration=95.939µs size=76 referer= handler=notfound status_source=server
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:27:23.410821695Z level=info msg="Request Completed" method=GET path=/apple-touch-icon.png status=302 remote_addr=172.225.253.129 time_ms=0 duration=76.252µs size=64 referer= handler=notfound status_source=server
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:27:23.625957677Z level=info msg="Request Completed" method=GET path=/favicon.ico status=302 remote_addr=172.225.253.129 time_ms=0 duration=127.107µs size=55 referer= handler=public-assets status_source=server
grafana-1         | logger=cleanup t=2025-10-30T17:33:47.66006505Z level=info msg="Completed cleanup jobs" duration=27.960035ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T17:33:47.771349472Z level=info msg="Update check succeeded" duration=61.624302ms
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T17:38:32.46256834Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=172.225.252.194 time_ms=6 duration=6.820208ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T17:40:34.84769067Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=172.225.252.198 time_ms=6 duration=6.835726ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=context userId=1 orgId=1 uname=admin t=2025-10-30T17:42:21.656180139Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=172.225.252.220 time_ms=5 duration=5.434439ms size=0 referer= handler=/api/live/ws status_source=server
grafana-1         | logger=cleanup t=2025-10-30T17:43:47.662372058Z level=info msg="Completed cleanup jobs" duration=30.251468ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T17:43:47.772259482Z level=info msg="Update check succeeded" duration=62.69055ms
grafana-1         | logger=cleanup t=2025-10-30T17:53:47.658276952Z level=info msg="Completed cleanup jobs" duration=25.927628ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T17:53:47.771746883Z level=info msg="Update check succeeded" duration=62.392899ms
grafana-1         | logger=infra.usagestats t=2025-10-30T17:54:51.642293401Z level=info msg="Usage stats are ready to report"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:08.041331518Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=931.54µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:09.7210003Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=725.366µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:12.101108607Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=851.11µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:16.475857175Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=757.475µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:23.4558597Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=631.74µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:29.835710891Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=598.337µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:31.295700697Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=630.397µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:48.515792238Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=609.299µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:51.275986076Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=726.106µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:58:54.378196859Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=640.757µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:59:07.975824836Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=629.185µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:59:12.135731314Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=627.141µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:59:25.795860304Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=683.907µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T17:59:30.736005012Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.3 time_ms=0 duration=842.835µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
prometheus-1      | 
prometheus-1      | goroutine 1 [running]:
prometheus-1      | github.com/prometheus/prometheus/promql.NewActiveQueryTracker({0x55793c1, 0x5}, 0x14, 0xc0003074c0)
prometheus-1      | 	/app/promql/query_logger.go:145 +0x345
prometheus-1      | main.main()
prometheus-1      | 	/app/cmd/prometheus/main.go:858 +0x83ed
prometheus-1      | time=2025-10-30T14:31:07.674Z level=INFO source=main.go:1549 msg="updated GOGC" old=100 new=75
prometheus-1      | time=2025-10-30T14:31:07.675Z level=INFO source=main.go:680 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
prometheus-1      | time=2025-10-30T14:31:07.675Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=30246259507 previous=9223372036854775807
prometheus-1      | time=2025-10-30T14:31:07.675Z level=INFO source=main.go:722 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus-1      | time=2025-10-30T14:31:07.675Z level=INFO source=main.go:773 msg="Starting Prometheus Server" mode=server version="(version=3.7.3, branch=HEAD, revision=0a41f0000705c69ab8e0f9a723fc73e39ed62b07)"
prometheus-1      | time=2025-10-30T14:31:07.675Z level=INFO source=main.go:778 msg="operational information" build_context="(go=go1.25.3, platform=linux/amd64, user=root@08c890a84441, date=20251030-07:26:10, tags=netgo,builtinassets)" host_details="(Linux 6.8.0-86-generic #87-Ubuntu SMP PREEMPT_DYNAMIC Mon Sep 22 18:03:36 UTC 2025 x86_64 5baf78f2514e (none))" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
prometheus-1      | time=2025-10-30T14:31:07.676Z level=ERROR source=query_logger.go:137 msg="Failed to create directory for logging active queries" component=activeQueryTracker
prometheus-1      | time=2025-10-30T14:31:07.676Z level=ERROR source=query_logger.go:113 msg="Error opening query log file" component=activeQueryTracker file=/prometheus/data/queries.active err="open data/queries.active: no such file or directory"
prometheus-1      | panic: Unable to create mmap-ed active query log
prometheus-1      | 
prometheus-1      | goroutine 1 [running]:
prometheus-1      | github.com/prometheus/prometheus/promql.NewActiveQueryTracker({0x55793c1, 0x5}, 0x14, 0xc000657bb0)
grafana-1         | logger=cleanup t=2025-10-30T18:03:47.679543058Z level=info msg="Completed cleanup jobs" duration=47.53379ms
grafana-1         | logger=plugins.update.checker t=2025-10-30T18:03:47.770947316Z level=info msg="Update check succeeded" duration=61.236042ms
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T18:04:08.670740235Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.8 time_ms=0 duration=642.641µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T18:04:12.815786428Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.8 time_ms=0 duration=631.96µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
grafana-1         | logger=context userId=0 orgId=0 uname= t=2025-10-30T18:04:20.630850793Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=172.226.96.8 time_ms=0 duration=753.227µs size=105 referer= handler=/api/live/ws status_source=server errorReason=Unauthorized errorMessageID=session.token.rotate error="token needs to be rotated"
prometheus-1      | 	/app/promql/query_logger.go:145 +0x345
prometheus-1      | main.main()
prometheus-1      | 	/app/cmd/prometheus/main.go:858 +0x83ed
prometheus-1      | time=2025-10-30T14:32:07.912Z level=INFO source=main.go:1549 msg="updated GOGC" old=100 new=75
prometheus-1      | time=2025-10-30T14:32:07.912Z level=INFO source=main.go:680 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
prometheus-1      | time=2025-10-30T14:32:07.913Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=30246259507 previous=9223372036854775807
prometheus-1      | time=2025-10-30T14:32:07.913Z level=INFO source=main.go:722 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus-1      | time=2025-10-30T14:32:07.913Z level=INFO source=main.go:773 msg="Starting Prometheus Server" mode=server version="(version=3.7.3, branch=HEAD, revision=0a41f0000705c69ab8e0f9a723fc73e39ed62b07)"
prometheus-1      | time=2025-10-30T14:32:07.913Z level=INFO source=main.go:778 msg="operational information" build_context="(go=go1.25.3, platform=linux/amd64, user=root@08c890a84441, date=20251030-07:26:10, tags=netgo,builtinassets)" host_details="(Linux 6.8.0-86-generic #87-Ubuntu SMP PREEMPT_DYNAMIC Mon Sep 22 18:03:36 UTC 2025 x86_64 5baf78f2514e (none))" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
prometheus-1      | time=2025-10-30T14:32:07.914Z level=ERROR source=query_logger.go:137 msg="Failed to create directory for logging active queries" component=activeQueryTracker
prometheus-1      | time=2025-10-30T14:32:07.914Z level=ERROR source=query_logger.go:113 msg="Error opening query log file" component=activeQueryTracker file=/prometheus/data/queries.active err="open data/queries.active: no such file or directory"
prometheus-1      | panic: Unable to create mmap-ed active query log
prometheus-1      | 
prometheus-1      | goroutine 1 [running]:
prometheus-1      | github.com/prometheus/prometheus/promql.NewActiveQueryTracker({0x55793c1, 0x5}, 0x14, 0xc0002c22b0)
prometheus-1      | 	/app/promql/query_logger.go:145 +0x345
prometheus-1      | main.main()
prometheus-1      | 	/app/cmd/prometheus/main.go:858 +0x83ed
prometheus-1      | time=2025-10-30T14:33:08.149Z level=INFO source=main.go:1549 msg="updated GOGC" old=100 new=75
prometheus-1      | time=2025-10-30T14:33:08.150Z level=INFO source=main.go:680 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
prometheus-1      | time=2025-10-30T14:33:08.150Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=30246259507 previous=9223372036854775807
prometheus-1      | time=2025-10-30T14:33:08.150Z level=INFO source=main.go:722 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus-1      | time=2025-10-30T14:33:08.150Z level=INFO source=main.go:773 msg="Starting Prometheus Server" mode=server version="(version=3.7.3, branch=HEAD, revision=0a41f0000705c69ab8e0f9a723fc73e39ed62b07)"
prometheus-1      | time=2025-10-30T14:33:08.150Z level=INFO source=main.go:778 msg="operational information" build_context="(go=go1.25.3, platform=linux/amd64, user=root@08c890a84441, date=20251030-07:26:10, tags=netgo,builtinassets)" host_details="(Linux 6.8.0-86-generic #87-Ubuntu SMP PREEMPT_DYNAMIC Mon Sep 22 18:03:36 UTC 2025 x86_64 5baf78f2514e (none))" fd_limits="(soft=1048576, hard=1048576)" vm_limits="(soft=unlimited, hard=unlimited)"
prometheus-1      | time=2025-10-30T14:33:08.152Z level=ERROR source=query_logger.go:137 msg="Failed to create directory for logging active queries" component=activeQueryTracker
prometheus-1      | time=2025-10-30T14:33:08.152Z level=ERROR source=query_logger.go:113 msg="Error opening query log file" component=activeQueryTracker file=/prometheus/data/queries.active err="open data/queries.active: no such file or directory"
prometheus-1      | panic: Unable to create mmap-ed active query log
prometheus-1      | 
prometheus-1      | goroutine 1 [running]:
prometheus-1      | github.com/prometheus/prometheus/promql.NewActiveQueryTracker({0x55793c1, 0x5}, 0x14, 0xc000391a30)
prometheus-1      | 	/app/promql/query_logger.go:145 +0x345
prometheus-1      | main.main()
prometheus-1      | 	/app/cmd/prometheus/main.go:858 +0x83ed
prometheus-1      | time=2025-10-30T14:34:08.408Z level=INFO source=main.go:1549 msg="updated GOGC" old=100 new=75
prometheus-1      | time=2025-10-30T14:34:08.409Z level=INFO source=main.go:680 msg="Leaving GOMAXPROCS=8: CPU quota undefined" component=automaxprocs
prometheus-1      | time=2025-10-30T14:34:08.409Z level=INFO source=memlimit.go:198 msg="GOMEMLIMIT is updated" component=automemlimit package=github.com/KimMachineGun/automemlimit/memlimit GOMEMLIMIT=30246259507 previous=9223372036854775807
prometheus-1      | time=2025-10-30T14:34:08.409Z level=INFO source=main.go:722 msg="No time or size retention was set so using the default time retention" duration=15d
prometheus-1      | time=2025-10-30T14:34:08.409Z level=INFO source=main.go:773 msg="Starting Prometheus Server" mode=server version="(version=3.7.3, branch=HEAD, revision=0a41f0000705c69ab8e0f9a723fc73e39ed62b07)"
